,index,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,District,Year,Month,Day,Hour
35,2557,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,4.0,2001.0,11,4,19
36,7510,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,False,19.0,2001.0,1,28,16
37,8430,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,22.0,2001.0,2,6,21
38,1485,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,14.0,2001.0,1,11,13
39,730,0460,BATTERY,SIMPLE,RESIDENCE,False,False,8.0,2001.0,9,24,0
40,2415,0810,THEFT,OVER $500,STREET,False,False,18.0,2001.0,2,5,12
41,32,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,6.0,2001.0,12,1,10
42,7357,0820,THEFT,$500 AND UNDER,STREET,False,False,22.0,2001.0,11,30,13
43,1632,0460,BATTERY,SIMPLE,STREET,False,True,6.0,2001.0,1,12,1
44,1404,0460,BATTERY,SIMPLE,STREET,False,False,11.0,2001.0,7,6,18
45,1988,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,True,False,9.0,2001.0,6,3,12
46,848,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,19.0,2001.0,1,20,14
47,9723,0460,BATTERY,SIMPLE,RESIDENCE,False,False,22.0,2001.0,3,6,17
48,476,0460,BATTERY,SIMPLE,RESIDENCE,False,False,4.0,2001.0,9,15,12
49,2382,0820,THEFT,$500 AND UNDER,STREET,False,False,15.0,2001.0,8,17,21
50,3196,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,16.0,2001.0,2,8,9
51,580,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,7.0,2001.0,1,22,12
52,1358,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,10.0,2001.0,8,8,16
53,7524,0560,ASSAULT,SIMPLE,STREET,False,False,14.0,2001.0,1,26,10
54,1450,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,True,False,10.0,2001.0,1,18,21
55,1900,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,7.0,2001.0,2,24,9
56,2585,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,False,25.0,2001.0,7,11,0
57,1996,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,2.0,2001.0,10,22,22
58,1848,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,True,False,2.0,2001.0,2,12,21
59,3240,0820,THEFT,$500 AND UNDER,STREET,False,False,25.0,2001.0,7,26,11
60,7342,0460,BATTERY,SIMPLE,SIDEWALK,False,False,18.0,2001.0,10,31,11
61,1516,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,9.0,2001.0,1,4,13
62,7222,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,3.0,2001.0,9,24,9
63,7541,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,11.0,2001.0,10,23,17
64,25,0810,THEFT,OVER $500,RESIDENCE,False,False,11.0,2001.0,6,1,21
65,12353,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,25.0,2001.0,12,20,12
66,130,0810,THEFT,OVER $500,RESIDENCE,True,False,22.0,2001.0,12,1,12
67,7219,0850,THEFT,ATTEMPT THEFT,PARKING LOT/GARAGE(NON.RESID.),True,False,7.0,2001.0,9,5,9
68,33,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,7.0,2001.0,12,23,0
69,63,0810,THEFT,OVER $500,RESIDENCE,False,False,4.0,2001.0,5,30,13
70,2658,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2.0,2001.0,2,10,20
71,7351,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,4.0,2001.0,11,5,11
72,1944,0460,BATTERY,SIMPLE,OTHER,False,False,11.0,2001.0,2,19,2
73,260,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,8.0,2001.0,2,5,10
74,2032,0460,BATTERY,SIMPLE,APARTMENT,False,True,25.0,2001.0,3,1,20
75,2168,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,11.0,2001.0,3,4,18
76,1634,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1.0,2001.0,1,18,15
77,1558,0460,BATTERY,SIMPLE,RESIDENCE,True,True,25.0,2001.0,6,11,9
78,2808,0820,THEFT,$500 AND UNDER,OTHER,True,False,8.0,2001.0,6,4,11
79,1271,0460,BATTERY,SIMPLE,STREET,False,False,6.0,2001.0,5,6,12
80,2322,0460,BATTERY,SIMPLE,SIDEWALK,False,False,7.0,2001.0,4,12,14
81,2841,0460,BATTERY,SIMPLE,RESIDENCE,False,False,8.0,2001.0,12,4,15
82,855,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,3.0,2001.0,1,3,4
83,2626,0460,BATTERY,SIMPLE,RESIDENCE,False,True,5.0,2001.0,5,12,1
84,3325,0810,THEFT,OVER $500,STREET,False,False,2.0,2001.0,8,2,14
85,3088,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,1.0,2001.0,7,10,15
86,8892,0810,THEFT,OVER $500,STREET,False,False,3.0,2001.0,3,5,17
87,472,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,25.0,2001.0,11,3,21
88,921,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,True,False,1.0,2001.0,1,14,14
89,2224,0460,BATTERY,SIMPLE,RESIDENCE,True,False,11.0,2001.0,4,24,14
90,1790,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,14.0,2001.0,2,23,13
91,20,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,2.0,2001.0,2,16,13
92,7205,2027,NARCOTICS,POSS: CRACK,STREET,True,False,11.0,2001.0,2,1,20
93,1881,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,11.0,2001.0,2,14,1
94,2027,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,6.0,2001.0,3,22,10
95,2127,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,15.0,2001.0,3,21,12
96,1810,0460,BATTERY,SIMPLE,OTHER,False,False,8.0,2001.0,2,10,14
97,7920,0460,BATTERY,SIMPLE,STREET,False,True,16.0,2001.0,2,10,18
98,2845,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,8.0,2001.0,11,1,22
99,2711,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,11.0,2001.0,12,17,1
